"TIME_PERIOD","LASTNAME","GDEKT","RANG_KT","VALUE","OBS_STATUS"
"2021","Zanini","TI","73","248","A"
"2021","Chiesa","TI","74","247","A"
"2021","Krasniqi","TI","75","245","A"
"2021","Ortelli","TI","75","245","A"
"2021","Milani","TI","77","244","A"
"2021","Taddei","TI","77","244","A"
"2021","Molteni","TI","79","243","A"
"2021","Moretti","TI","80","240","A"
"2021","Schmid","TI","81","237","A"
"2021","Bruno","TI","82","234","A"
"2021","Grossi","TI","82","234","A"
"2021","Gianini","TI","84","232","A"
